,hash,ttl_ppl,id
5304,210123030031221330,0.0,0.0
5305,210123030002011033,0.0,3.0
5306,210123030002011100,0.0,1.0
5307,210123030002011032,0.0,3.0
5308,210123030003103232,0.0,4.0
5309,210123030003103231,0.0,15.0
5310,210123030003103303,0.0,2.0
5311,210123030001133301,0.0,0.0
5312,210123030002203002,0.0,0.0
5313,210123030002202202,0.0,0.0
5314,210123030003111102,0.0,232.0
5315,210123030003111112,135.0,837.0
5316,210123030003111113,0.0,341.0
5317,210123030000222221,315.0,7960.0
5318,210123030002210331,0.0,0.0
5319,210123030003111301,0.0,18.0
5320,210123030003111332,0.0,15.0
5321,210123030003111300,0.0,39.0
5322,210123030031213031,0.0,1.0
5323,210123030031213033,0.0,3.0
5324,210123030031213030,0.0,8.0
5325,210123030031213002,0.0,0.0
5326,210123030002213300,0.0,0.0
5327,210123030002202230,0.0,8.0
5328,210123030002213301,0.0,0.0
5329,210123030002202231,0.0,0.0
5330,210123030002213233,0.0,0.0
5331,210123030000222300,315.0,737.0
5332,210123030001123332,0.0,10.0
5333,210123030001123301,0.0,8.0
5334,210123030000222010,0.0,7.0
5335,210123030000222013,5.0,77.0
5336,210123030000223103,0.0,2.0
5337,210123030003111120,0.0,151.0
5338,210123030003111131,0.0,233.0
5339,210123030003111121,0.0,348.0
5340,210123030002232311,0.0,0.0
5341,210123030031220230,0.0,0.0
5342,210123030031220233,0.0,6.0
5343,210123030031220223,0.0,0.0
5344,210123030001210333,0.0,148.0
5345,210123030001123000,0.0,145.0
5346,210123030001323103,0.0,0.0
5347,210123030001322003,0.0,0.0
5348,210123030001322000,0.0,2.0
5349,210123030001322010,0.0,2.0
5350,210123030002322220,0.0,0.0
5351,210123030002322202,0.0,1.0
5352,210123030002322231,0.0,2.0
5353,210123030000222220,45.0,434.0
5354,210123030000222231,180.0,561.0
5355,210123030001323020,0.0,0.0
5356,210123030001323021,0.0,1.0
5357,210123030001323030,0.0,1.0
5358,210123030001323031,0.0,0.0
5359,210123030031223113,0.0,0.0
5360,210123030002322030,0.0,28.0
5361,210123030002322031,0.0,38.0
5362,210123030031211112,0.0,0.0
5363,210123030031211113,0.0,0.0
5364,210123030002122221,0.0,0.0
5365,210123030003111123,0.0,275.0
5366,210123030003111130,0.0,59.0
5367,210123030003111122,0.0,2401.0
5368,210123030001021130,0.0,0.0
5369,210123030002310102,0.0,0.0
5370,210123030002203003,0.0,0.0
5371,210123030002210111,0.0,0.0
5372,210123030002210112,0.0,0.0
5373,210123030002310121,0.0,15.0
5374,210123030002303303,0.0,0.0
5375,210123030000223200,0.0,2.0
5376,210123030000223022,0.0,5.0
5377,210123030000223133,0.0,1.0
5378,210123030000223201,0.0,3.0
5379,210123030002122203,0.0,1.0
5380,210123030002122200,0.0,0.0
5381,210123030001211121,0.0,5.0
5382,210123030001211120,0.0,13.0
5383,210123030001323333,0.0,1.0
5384,210123030000230000,0.0,1.0
5385,210123030002202123,0.0,1.0
5386,210123030002202122,0.0,2.0
5387,210123030031213003,0.0,2.0
5388,210123030031223130,0.0,0.0
5389,210123030031223120,0.0,0.0
5390,210123030031223123,0.0,0.0
5391,210123030031223133,0.0,7.0
5392,210123030003112033,0.0,5.0
5393,210123030003112032,0.0,9.0
5394,210123030003111233,0.0,2.0
5395,210123030003112100,0.0,4.0
5396,210123030001133000,0.0,1.0
5397,210123030001133001,0.0,0.0
5398,210123030001022333,0.0,1.0
5399,210123030002122202,0.0,0.0
5400,210123030002122201,0.0,0.0
5401,210123030002122303,0.0,0.0
5402,210123030002122232,0.0,0.0
5403,210123030032112333,80.0,44.0
5404,210123030032112330,40.0,109.0
5405,210123030032121001,0.0,32.0
5406,210123030032121000,0.0,23.0
5407,210123030002321332,20.0,51.0
5408,210123030002321333,20.0,51.0
5409,210123030001130003,0.0,2.0
5410,210123030001130002,0.0,0.0
5411,210123030031220300,0.0,17.0
5412,210123030003110032,0.0,21.0
5413,210123030003103323,0.0,34.0
5414,210123030003112101,0.0,7.0
5415,210123030003112030,0.0,9.0
5416,210123030003112103,0.0,7.0
5417,210123030003111230,0.0,2.0
5418,210123030003112102,0.0,3.0
5419,210123030031213020,0.0,2.0
5420,210123030031213023,0.0,1.0
5421,210123030031213013,0.0,1.0
5422,210123030031212001,0.0,5.0
5423,210123030031211332,0.0,16.0
5424,210123030031212002,0.0,3.0
5425,210123030032121002,0.0,29.0
5426,210123030003110033,0.0,24.0
5427,210123030000222003,0.0,2.0
5428,210123030000222002,0.0,4.0
5429,210123030000223110,0.0,2.0
5430,210123030032122113,0.0,213.0
5431,210123030001323320,0.0,1.0
5432,210123030001323331,0.0,3.0
5433,210123030001323312,0.0,2.0
5434,210123030001323321,0.0,2.0
5435,210123030002320321,0.0,1.0
5436,210123030002320322,0.0,2.0
5437,210123030002322023,0.0,11.0
5438,210123030002322022,0.0,4.0
5439,210123030001322002,0.0,2.0
5440,210123030001322001,0.0,1.0
5441,210123030001322013,0.0,2.0
5442,210123030001130111,0.0,1.0
5443,210123030032121203,20.0,147.0
5444,210123030031223022,0.0,4.0
5445,210123030031223021,0.0,1.0
5446,210123030002231300,0.0,1.0
5447,210123030002231303,0.0,4.0
5448,210123030002213222,0.0,0.0
5449,210123030002213221,0.0,0.0
5450,210123030002313022,0.0,2.0
5451,210123030002313200,0.0,0.0
5452,210123030002313203,0.0,0.0
5453,210123030002313311,0.0,0.0
5454,210123030032110020,0.0,0.0
5455,210123030032110012,0.0,0.0
5456,210123030032110013,0.0,0.0
5457,210123030032110023,0.0,2.0
5458,210123030000223332,0.0,3.0
5459,210123030003103220,0.0,33.0
5460,210123030001211132,0.0,279.0
5461,210123030001211101,0.0,143.0
5462,210123030001123303,0.0,3.0
5463,210123030001123310,0.0,2.0
5464,210123030001123300,0.0,1.0
5465,210123030001021233,0.0,1.0
5466,210123030031212010,0.0,2.0
5467,210123030031212003,0.0,22.0
5468,210123030031212011,0.0,1.0
5469,210123030003100103,0.0,3.0
5470,210123030001133201,0.0,1.0
5471,210123030001133232,0.0,0.0
5472,210123030001133200,0.0,0.0
5473,210123030001133300,0.0,0.0
5474,210123030001321333,0.0,0.0
5475,210123030003110313,0.0,7.0
5476,210123030032121020,0.0,21.0
5477,210123030002322201,0.0,5.0
5478,210123030001321203,0.0,81.0
5479,210123030001321200,0.0,93.0
5480,210123030001321210,0.0,82.0
5481,210123030002322001,0.0,650.0
5482,210123030003110311,0.0,6.0
5483,210123030002231211,0.0,5.0
5484,210123030032112321,0.0,186.0
5485,210123030032122131,0.0,13.0
5486,210123030001021131,0.0,0.0
5487,210123030001323330,0.0,3.0
5488,210123030001323323,0.0,3.0
5489,210123030031213101,0.0,43.0
5490,210123030031213132,0.0,18.0
5491,210123030031213100,0.0,4.0
5492,210123030001132333,0.0,0.0
5493,210123030001132330,0.0,3.0
5494,210123030001023000,0.0,0.0
5495,210123030003110303,0.0,15.0
5496,210123030001321332,0.0,1.0
5497,210123030002313013,0.0,3.0
5498,210123030002231310,0.0,126.0
5499,210123030002231302,0.0,0.0
5500,210123030002231313,0.0,40.0
5501,210123030002231301,0.0,2.0
5502,210123030002231201,0.0,123.0
5503,210123030002322311,0.0,1.0
5504,210123030001211131,0.0,95.0
5505,210123030001211102,0.0,21.0
5506,210123030031213010,0.0,2.0
5507,210123030031220330,0.0,8.0
5508,210123030031220323,0.0,1.0
5509,210123030031220333,0.0,9.0
5510,210123030032121133,0.0,114.0
5511,210123030031223323,0.0,1.0
5512,210123030031223320,0.0,0.0
5513,210123030032110010,0.0,0.0
5514,210123030003111203,0.0,9.0
5515,210123030003111202,0.0,7.0
5516,210123030003111211,0.0,240.0
5517,210123030003111210,0.0,225.0
5518,210123030000222211,135.0,404.0
5519,210123030000222212,225.0,422.0
5520,210123030000222122,0.0,367.0
5521,210123030002232302,0.0,0.0
5522,210123030002232313,0.0,0.0
5523,210123030002232301,0.0,1.0
5524,210123030000223203,0.0,2.0
5525,210123030000223130,0.0,1.0
5526,210123030000223202,0.0,0.0
5527,210123030032122201,0.0,5.0
5528,210123030032122200,0.0,3.0
5529,210123030032122231,0.0,0.0
5530,210123030032122232,0.0,2.0
5531,210123030032122220,0.0,0.0
5532,210123030002310103,0.0,0.0
5533,210123030002310113,0.0,0.0
5534,210123030002310110,0.0,0.0
5535,210123030031211232,0.0,0.0
5536,210123030000222303,135.0,718.0
5537,210123030000222232,90.0,1750.0
5538,210123030001133233,0.0,1.0
5539,210123030001133020,0.0,1.0
5540,210123030001022031,0.0,1.0
5541,210123030001022032,0.0,0.0
5542,210123030031211303,0.0,0.0
5543,210123030031211201,0.0,0.0
5544,210123030031211310,0.0,0.0
5545,210123030032112323,0.0,45.0
5546,210123030032112322,0.0,137.0
5547,210123030032113033,0.0,145.0
5548,210123030032113032,3.0,99.0
5549,210123030002210300,0.0,0.0
5550,210123030002210233,0.0,0.0
5551,210123030002210301,0.0,0.0
5552,210123030001012213,0.0,2.0
5553,210123030001012212,0.0,3.0
5554,210123030001012231,0.0,0.0
5555,210123030001012202,0.0,1.0
5556,210123030003111213,0.0,50.0
5557,210123030003111212,0.0,234.0
5558,210123030032113132,3.0,50.0
5559,210123030001123311,0.0,0.0
5560,210123030002210332,0.0,0.0
5561,210123030000222310,0.0,121.0
5562,210123030000222201,630.0,1531.0
5563,210123030003103320,0.0,3.0
5564,210123030003103322,0.0,31.0
5565,210123030001133231,0.0,0.0
5566,210123030001133202,0.0,0.0
5567,210123030003110310,0.0,3.0
5568,210123030002211322,0.0,0.0
5569,210123030002210230,0.0,0.0
5570,210123030002211323,0.0,1.0
5571,210123030002210231,0.0,0.0
5572,210123030002211011,0.0,0.0
5573,210123030000223101,0.0,7.0
5574,210123030001123012,0.0,7.0
5575,210123030001123013,0.0,6.0
5576,210123030000223023,0.0,8.0
5577,210123030000223132,0.0,6.0
5578,210123030000222001,0.0,0.0
5579,210123030000222031,0.0,4.0
5580,210123030000222020,0.0,68.0
5581,210123030000222032,0.0,1.0
5582,210123030000222000,0.0,1.0
5583,210123030003103213,0.0,18.0
5584,210123030003103221,20.0,90.0
5585,210123030003103212,0.0,19.0
5586,210123030003103202,0.0,5.0
5587,210123030032110002,0.0,0.0
5588,210123030032110003,0.0,1.0
5589,210123030032110031,0.0,0.0
5590,210123030001123201,0.0,0.0
5591,210123030001123200,0.0,0.0
5592,210123030001123232,0.0,2.0
5593,210123030001130100,0.0,4.0
5594,210123030001203233,0.0,0.0
5595,210123030001130030,0.0,0.0
5596,210123030001130031,0.0,0.0
5597,210123030001130101,0.0,8.0
5598,210123030001203231,0.0,1.0
5599,210123030001203220,0.0,3.0
5600,210123030001021100,0.0,1.0
5601,210123030001021101,0.0,0.0
5602,210123030001012233,0.0,0.0
5603,210123030003111231,0.0,2.0
5604,210123030032113030,3.0,73.0
5605,210123030032113023,0.0,33.0
5606,210123030003103313,0.0,2.0
5607,210123030003103310,0.0,4.0
5608,210123030002232002,0.0,0.0
5609,210123030002232001,0.0,1.0
5610,210123030002232013,0.0,0.0
5611,210123030031211302,0.0,5.0
5612,210123030001321303,0.0,1.0
5613,210123030001321302,0.0,4.0
5614,210123030001321201,0.0,2.0
5615,210123030001321232,0.0,1.0
5616,210123030002303010,0.0,0.0
5617,210123030002303011,0.0,0.0
5618,210123030002303003,0.0,1.0
5619,210123030031223203,0.0,0.0
5620,210123030031223210,0.0,1.0
5621,210123030031223200,0.0,0.0
5622,210123030001012232,0.0,1.0
5623,210123030001012300,0.0,2.0
5624,210123030001021033,0.0,0.0
5625,210123030001012303,0.0,1.0
5626,210123030031223202,0.0,0.0
5627,210123030031223213,0.0,0.0
5628,210123030031223201,0.0,0.0
5629,210123030003111333,0.0,23.0
5630,210123030002303000,0.0,0.0
5631,210123030002303002,0.0,0.0
5632,210123030002303013,0.0,0.0
5633,210123030002303001,0.0,1.0
5634,210123030002310111,0.0,0.0
5635,210123030000221333,0.0,0.0
5636,210123030000221332,0.0,3.0
5637,210123030000223111,0.0,2.0
5638,210123030000220222,0.0,1.0
5639,210123030032121013,0.0,36.0
5640,210123030001203230,0.0,0.0
5641,210123030032110132,0.0,2.0
5642,210123030002302330,0.0,0.0
5643,210123030002303032,0.0,2.0
5644,210123030002303031,0.0,1.0
5645,210123030002302323,0.0,2.0
5646,210123030002302333,0.0,1.0
5647,210123030002320022,0.0,3.0
5648,210123030002320021,0.0,1.0
5649,210123030002320133,0.0,5.0
5650,210123030032121202,0.0,134.0
5651,210123030032121231,0.0,196.0
5652,210123030002211003,0.0,0.0
5653,210123030001021232,0.0,0.0
5654,210123030001021300,0.0,0.0
5655,210123030001021303,0.0,0.0
5656,210123030002313222,0.0,0.0
5657,210123030002310112,0.0,0.0
5658,210123030002313221,0.0,1.0
5659,210123030001133031,0.0,0.0
5660,210123030001133032,0.0,0.0
5661,210123030001022330,0.0,0.0
5662,210123030001022323,0.0,0.0
5663,210123030002313210,0.0,0.0
5664,210123030002313212,0.0,2.0
5665,210123030002313213,0.0,0.0
5666,210123030002303310,0.0,0.0
5667,210123030001132323,0.0,2.0
5668,210123030000222213,45.0,296.0
5669,210123030002231210,0.0,1.0
5670,210123030002231203,0.0,0.0
5671,210123030031211111,0.0,0.0
5672,210123030031211110,0.0,0.0
5673,210123030002122222,0.0,0.0
5674,210123030000222202,90.0,702.0
5675,210123030031223211,0.0,0.0
5676,210123030031223212,0.0,0.0
5677,210123030031223122,0.0,0.0
5678,210123030002011110,0.0,0.0
5679,210123030002011111,0.0,2.0
5680,210123030002011102,0.0,0.0
5681,210123030002011103,0.0,2.0
5682,210123030001023001,0.0,0.0
5683,210123030001023003,0.0,1.0
5684,210123030001132332,0.0,2.0
5685,210123030001023002,0.0,0.0
5686,210123030001323100,0.0,1.0
5687,210123030001323033,0.0,0.0
5688,210123030001021201,0.0,0.0
5689,210123030003111220,0.0,6.0
5690,210123030003111223,0.0,8.0
5691,210123030003103210,0.0,1.0
5692,210123030003103211,0.0,4.0
5693,210123030003103203,0.0,5.0
5694,210123030001211113,0.0,5.0
5695,210123030001211112,0.0,2.0
5696,210123030002320202,0.0,140.0
5697,210123030002320203,0.0,143.0
5698,210123030002210121,0.0,0.0
5699,210123030000222021,15.0,120.0
5700,210123030000222023,0.0,34.0
5701,210123030000222022,0.0,134.0
5702,210123030000222030,0.0,15.0
5703,210123030002213223,0.0,0.0
5704,210123030031220220,0.0,0.0
5705,210123030031220231,0.0,0.0
5706,210123030031220222,0.0,1.0
5707,210123030031220221,0.0,1.0
5708,210123030031211102,0.0,0.0
5709,210123030031211103,0.0,1.0
5710,210123030031211131,0.0,0.0
5711,210123030003100113,0.0,6.0
5712,210123030003100102,0.0,2.0
5713,210123030003100112,0.0,23.0
5714,210123030031223312,0.0,0.0
5715,210123030002231312,0.0,131.0
5716,210123030002231320,0.0,3.0
5717,210123030002231321,0.0,173.0
5718,210123030002231331,0.0,1.0
5719,210123030002231311,0.0,16.0
5720,210123030000223232,0.0,0.0
5721,210123030000223300,0.0,2.0
5722,210123030000223301,0.0,1.0
5723,210123030000223233,0.0,1.0
5724,210123030001122333,0.0,230.0
5725,210123030001122332,0.0,125.0
5726,210123030003110223,0.0,48.0
5727,210123030002213230,0.0,0.0
5728,210123030031220331,0.0,2.0
5729,210123030031220320,0.0,4.0
5730,210123030031220332,0.0,23.0
5731,210123030003110222,0.0,78.0
5732,210123030001321211,0.0,72.0
5733,210123030003100121,0.0,4.0
5734,210123030003100122,0.0,6.0
5735,210123030031213133,0.0,107.0
5736,210123030031213131,0.0,11.0
5737,210123030031213130,0.0,70.0
5738,210123030031213102,0.0,48.0
5739,210123030031213022,0.0,14.0
5740,210123030000222121,0.0,97.0
5741,210123030002231122,0.0,0.0
5742,210123030002231123,0.0,0.0
5743,210123030002202211,0.0,1.0
5744,210123030002211002,0.0,0.0
5745,210123030002211010,0.0,0.0
5746,210123030002211013,0.0,0.0
5747,210123030001133213,0.0,1.0
5748,210123030001133220,0.0,0.0
5749,210123030001133203,0.0,1.0
5750,210123030001133210,0.0,0.0
5751,210123030001211103,0.0,25.0
5752,210123030001211110,0.0,13.0
5753,210123030001211100,0.0,156.0
5754,210123030032121022,0.0,43.0
5755,210123030032121200,0.0,91.0
5756,210123030032121311,0.0,71.0
5757,210123030002303020,0.0,0.0
5758,210123030002303030,0.0,2.0
5759,210123030002303023,0.0,1.0
5760,210123030002303033,0.0,4.0
5761,210123030001012211,0.0,4.0
5762,210123030001323013,0.0,0.0
5763,210123030001323012,0.0,2.0
5764,210123030001323002,0.0,0.0
5765,210123030003103122,0.0,3.0
5766,210123030003100211,0.0,4.0
5767,210123030003103123,0.0,4.0
5768,210123030002231130,0.0,0.0
5769,210123030002231200,0.0,4.0
5770,210123030002231133,0.0,5.0
5771,210123030002303321,0.0,0.0
5772,210123030002303012,0.0,0.0
5773,210123030032121021,0.0,43.0
5774,210123030031212000,0.0,96.0
5775,210123030002303312,0.0,0.0
5776,210123030002303311,0.0,0.0
5777,210123030031223112,0.0,1.0
5778,210123030001123233,0.0,0.0
5779,210123030001123231,0.0,0.0
5780,210123030001123202,0.0,0.0
5781,210123030001123230,0.0,2.0
5782,210123030002232021,0.0,0.0
5783,210123030002322310,0.0,1.0
5784,210123030001021133,0.0,0.0
5785,210123030001021200,0.0,0.0
5786,210123030001021132,0.0,0.0
5787,210123030002313021,0.0,0.0
5788,210123030001321301,0.0,2.0
5789,210123030001322032,0.0,0.0
5790,210123030003103311,0.0,1.0
5791,210123030003103201,0.0,3.0
5792,210123030003103200,0.0,3.0
5793,210123030003103312,0.0,10.0
5794,210123030001321300,0.0,0.0
5795,210123030001133023,0.0,4.0
5796,210123030001133022,0.0,6.0
5797,210123030001133030,0.0,3.0
5798,210123030031211200,0.0,0.0
5799,210123030031211311,0.0,0.0
5800,210123030000223231,0.0,0.0
5801,210123030000223230,0.0,0.0
5802,210123030000223102,0.0,1.0
5803,210123030000223113,0.0,4.0
5804,210123030000223223,0.0,2.0
5805,210123030000223220,0.0,1.0
5806,210123030000230323,0.0,2.0
5807,210123030000230322,0.0,2.0
5808,210123030000230330,0.0,1.0
5809,210123030031211133,0.0,0.0
5810,210123030003103321,0.0,22.0
5811,210123030000222210,0.0,139.0
5812,210123030002213220,0.0,0.0
5813,210123030002213231,0.0,0.0
5814,210123030031223220,0.0,0.0
5815,210123030031223221,0.0,0.0
5816,210123030031223231,0.0,0.0
5817,210123030032121003,0.0,21.0
5818,210123030001022003,0.0,1.0
5819,210123030001022002,0.0,0.0
5820,210123030001023103,0.0,1.0
5821,210123030001023100,0.0,0.0
5822,210123030001023110,0.0,3.0
5823,210123030032122221,0.0,4.0
5824,210123030032110130,0.0,1.0
5825,210123030001323322,0.0,0.0
5826,210123030003112110,0.0,9.0
5827,210123030003112113,0.0,4.0
5828,210123030031220301,0.0,7.0
5829,210123030031220302,0.0,9.0
5830,210123030002210123,0.0,0.0
5831,210123030002210122,0.0,0.0
5832,210123030000223131,0.0,3.0
5833,210123030001021301,0.0,0.0
5834,210123030001022001,0.0,0.0
5835,210123030001021332,0.0,0.0
5836,210123030001321213,0.0,3.0
5837,210123030001321202,0.0,5.0
5838,210123030001321212,0.0,3.0
5839,210123030032122110,0.0,472.0
5840,210123030002211012,0.0,0.0
5841,210123030003112131,0.0,30.0
5842,210123030003112132,0.0,18.0
5843,210123030003112120,0.0,25.0
5844,210123030002320223,0.0,59.0
5845,210123030001203223,0.0,1.0
5846,210123030002122220,0.0,0.0
5847,210123030002122231,0.0,0.0
5848,210123030001021022,0.0,0.0
5849,210123030001021311,0.0,0.0
5850,210123030001021023,0.0,1.0
5851,210123030031220303,0.0,2.0
5852,210123030001012122,0.0,95.0
5853,210123030032110101,0.0,13.0
5854,210123030032110030,0.0,30.0
5855,210123030032110131,0.0,6.0
5856,210123030032110102,0.0,21.0
5857,210123030002210202,0.0,0.0
5858,210123030002210210,0.0,0.0
5859,210123030002210213,0.0,0.0
5860,210123030032120332,0.0,16.0
5861,210123030032120333,0.0,8.0
5862,210123030032121010,0.0,5.0
5863,210123030032120301,0.0,11.0
5864,210123030001133130,0.0,0.0
5865,210123030001133123,0.0,0.0
5866,210123030001133133,0.0,4.0
5867,210123030002213303,0.0,0.0
5868,210123030002213302,0.0,0.0
5869,210123030002213232,0.0,0.0
5870,210123030000222123,0.0,111.0
5871,210123030002232331,0.0,0.0
5872,210123030002232320,0.0,0.0
5873,210123030002232332,0.0,0.0
5874,210123030032121232,0.0,37.0
5875,210123030032121201,0.0,229.0
5876,210123030032121230,0.0,66.0
5877,210123030032121233,0.0,22.0
5878,210123030002231121,0.0,0.0
5879,210123030002231120,0.0,2.0
5880,210123030002202212,0.0,0.0
5881,210123030002231332,0.0,1.0
5882,210123030002211031,0.0,1.0
5883,210123030002211020,0.0,0.0
5884,210123030002211032,0.0,0.0
5885,210123030001021030,0.0,0.0
5886,210123030000223112,0.0,0.0
5887,210123030000220221,0.0,2.0
5888,210123030002322222,0.0,43.0
5889,210123030002322223,0.0,25.0
5890,210123030031220310,0.0,0.0
5891,210123030031220313,0.0,3.0
5892,210123030031220232,0.0,12.0
5893,210123030031220201,0.0,0.0
5894,210123030032113000,40.0,118.0
5895,210123030032113001,20.0,107.0
5896,210123030000230032,0.0,2.0
5897,210123030000230001,0.0,4.0
5898,210123030000230033,0.0,1.0
5899,210123030002320220,0.0,32.0
5900,210123030002320213,0.0,16.0
5901,210123030000230011,0.0,1.0
5902,210123030002232012,0.0,0.0
5903,210123030002313011,0.0,2.0
5904,210123030002210220,0.0,0.0
5905,210123030002322020,0.0,22.0
5906,210123030003103133,0.0,9.0
5907,210123030003103130,0.0,2.0
5908,210123030003103022,0.0,14.0
5909,210123030032110212,0.0,1.0
5910,210123030001323010,0.0,1.0
5911,210123030001323011,0.0,0.0
5912,210123030001323003,0.0,0.0
5913,210123030002211021,0.0,0.0
5914,210123030002303233,0.0,0.0
5915,210123030002303232,0.0,0.0
5916,210123030002322021,0.0,25.0
5917,210123030002322312,0.0,6.0
5918,210123030002313012,0.0,2.0
5919,210123030002313312,0.0,0.0
5920,210123030002313321,0.0,0.0
5921,210123030000222312,0.0,50.0
5922,210123030003100100,0.0,4.0
5923,210123030003100101,0.0,9.0
5924,210123030032113123,0.0,3.0
5925,210123030032113122,0.0,16.0
5926,210123030032113130,0.0,4.0
5927,210123030001132322,0.0,0.0
5928,210123030001133033,0.0,4.0
5929,210123030001132320,0.0,1.0
5930,210123030001132321,0.0,1.0
5931,210123030001132331,0.0,1.0
5932,210123030002231323,0.0,1.0
5933,210123030002231322,0.0,62.0
5934,210123030002231330,0.0,0.0
5935,210123030001130102,0.0,1.0
5936,210123030001130103,0.0,1.0
5937,210123030001130132,0.0,1.0
5938,210123030001130023,0.0,0.0
5939,210123030001130131,0.0,2.0
5940,210123030002231112,0.0,0.0
5941,210123030002231113,0.0,0.0
5942,210123030002202221,0.0,0.0
5943,210123030000230003,0.0,0.0
5944,210123030002313202,0.0,0.0
5945,210123030003111221,0.0,182.0
5946,210123030000222112,0.0,16.0
5947,210123030003110133,0.0,235.0
5948,210123030003110132,0.0,372.0
5949,210123030003110200,0.0,9.0
5950,210123030000220223,0.0,1.0
5951,210123030000221330,0.0,3.0
5952,210123030000220220,0.0,0.0
5953,210123030000223210,0.0,0.0
5954,210123030000223123,0.0,0.0
5955,210123030000223213,0.0,2.0
5956,210123030002320011,0.0,1.0
5957,210123030002313322,0.0,0.0
5958,210123030002320012,0.0,1.0
5959,210123030001130120,0.0,0.0
5960,210123030001130113,0.0,0.0
5961,210123030001130130,0.0,0.0
5962,210123030001130133,0.0,0.0
5963,210123030001130123,0.0,0.0
5964,210123030001012121,0.0,6.0
5965,210123030031211132,0.0,1.0
5966,210123030031211101,0.0,0.0
5967,210123030003110131,20.0,131.0
5968,210123030003110101,0.0,42.0
5969,210123030003110102,0.0,59.0
5970,210123030003110130,20.0,458.0
5971,210123030002313223,0.0,2.0
5972,210123030002302332,0.0,1.0
5973,210123030002313220,0.0,1.0
5974,210123030001133211,0.0,2.0
5975,210123030001133212,0.0,1.0
5976,210123030001133122,0.0,0.0
5977,210123030003110232,0.0,14.0
5978,210123030001132302,0.0,0.0
5979,210123030001132313,0.0,0.0
5980,210123030001132301,0.0,0.0
5981,210123030001022000,0.0,1.0
5982,210123030001130112,0.0,0.0
5983,210123030001130110,0.0,0.0
5984,210123030001130121,0.0,0.0
5985,210123030003110220,0.0,133.0
5986,210123030003110231,0.0,63.0
5987,210123030003110221,0.0,79.0
5988,210123030001133120,0.0,0.0
5989,210123030001133121,0.0,0.0
5990,210123030001133131,0.0,0.0
5991,210123030002213212,0.0,0.0
5992,210123030031223230,0.0,0.0
5993,210123030031223223,0.0,0.0
5994,210123030031223232,0.0,2.0
5995,210123030031223233,0.0,4.0
5996,210123030002230230,0.0,1.0
5997,210123030002230233,0.0,4.0
5998,210123030002230223,0.0,1.0
5999,210123030001323032,0.0,1.0
6000,210123030003110213,0.0,336.0
6001,210123030003110202,0.0,37.0
6002,210123030003110212,0.0,388.0
6003,210123030002231131,0.0,22.0
6004,210123030002231102,0.0,0.0
6005,210123030001133100,0.0,0.0
6006,210123030001133101,0.0,3.0
6007,210123030001132011,0.0,2.0
6008,210123030001130122,0.0,0.0
6009,210123030001130210,0.0,0.0
6010,210123030001130203,0.0,0.0
6011,210123030001130211,0.0,0.0
6012,210123030002213310,0.0,0.0
6013,210123030002213313,0.0,0.0
6014,210123030002213201,0.0,0.0
6015,210123030002322230,0.0,0.0
6016,210123030003112000,0.0,60.0
6017,210123030003113111,0.0,42.0
6018,210123030003112001,0.0,19.0
6019,210123030003111222,0.0,109.0
6020,210123030002303201,0.0,0.0
6021,210123030002303231,0.0,0.0
6022,210123030002303230,0.0,0.0
6023,210123030002303202,0.0,1.0
6024,210123030002303021,0.0,1.0
6025,210123030002303022,0.0,1.0
6026,210123030001012123,0.0,80.0
6027,210123030001012210,0.0,4.0
6028,210123030001012120,0.0,24.0
6029,210123030002303223,0.0,0.0
6030,210123030002320210,0.0,34.0
6031,210123030002320130,0.0,48.0
6032,210123030002320123,0.0,113.0
6033,210123030000230010,0.0,1.0
6034,210123030000220231,0.0,2.0
6035,210123030000220230,0.0,3.0
6036,210123030000220213,0.0,0.0
6037,210123030000220212,0.0,1.0
6038,210123030000220202,0.0,1.0
6039,210123030003110201,0.0,13.0
6040,210123030002232312,0.0,0.0
6041,210123030002202223,0.0,0.0
6042,210123030002213332,0.0,1.0
6043,210123030002202220,0.0,0.0
6044,210123030002213213,0.0,0.0
6045,210123030002213202,0.0,0.0
6046,210123030032121012,0.0,20.0
6047,210123030032121011,0.0,6.0
6048,210123030001023111,0.0,1.0
6049,210123030032113133,0.0,5.0
6050,210123030031220311,0.0,0.0
6051,210123030031220312,0.0,1.0
6052,210123030031220200,0.0,0.0
6053,210123030001123021,0.0,2.0
6054,210123030001123020,0.0,9.0
6055,210123030031223222,0.0,0.0
6056,210123030032113203,0.0,2.0
6057,210123030032113210,0.0,0.0
6058,210123030032113200,0.0,2.0
6059,210123030002320131,0.0,4.0
6060,210123030002320132,0.0,1.0
6061,210123030002320120,0.0,167.0
6062,210123030001321233,0.0,1.0
6063,210123030032113022,0.0,19.0
6064,210123030032113020,0.0,45.0
6065,210123030032113021,0.0,11.0
6066,210123030032113031,0.0,72.0
6067,210123030002302320,0.0,6.0
6068,210123030002302322,0.0,1.0
6069,210123030002302321,0.0,4.0
6070,210123030002302331,0.0,4.0
6071,210123030002313201,0.0,0.0
6072,210123030031223311,0.0,0.0
6073,210123030032113211,0.0,4.0
6074,210123030032110211,0.0,29.0
6075,210123030032110122,0.0,15.0
6076,210123030002210211,0.0,0.0
6077,210123030002213211,0.0,0.0
6078,210123030002213122,0.0,0.0
6079,210123030002122233,0.0,0.0
